page,indicator_id,indicator_value,country_id,country_value,countryiso3code,date,value,unit,obs_status,decimal,download_date
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2022,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2021,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2020,114.075505680244,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2019,111.482793017456,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2018,108.912177888612,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2017,106.366929897479,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2016,103.822568578554,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SL,Sierra Leone,SLE,2015,101.340717650319,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2022,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2021,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2020,7918.95125348189,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2019,7965.87849162011,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2018,7897.30532212885,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2017,7882.37780898876,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2016,7908.72073342736,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SG,Singapore,SGP,2015,7806.77291960508,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2022,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2021,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2020,1244.41176470588,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2019,1223.76470588235,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2018,1202.79411764706,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2017,1193.35294117647,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2016,1175.55882352941,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SX,Sint Maarten (Dutch part),SXM,2015,1141.91176470588,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2022,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2021,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2020,113.536335274542,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2019,113.43899750416,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2018,113.285586522463,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2017,113.128785357737,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2016,112.953369384359,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SK,Slovak Republic,SVK,2015,112.803148787488,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2022,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2021,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2020,104.408881428657,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2019,103.711934605987,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2018,102.992292564709,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2017,102.610871929328,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2016,102.52417833383,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SI,Slovenia,SVN,2015,102.446109241111,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2022,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2021,NA,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2020,24.6942122186495,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2019,24.115505537692,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2018,23.553018935334,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2017,22.9951411218292,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2016,22.4402286530904,,,0,2023-08-31
36,EN.POP.DNST,Population density (people per sq. km of land area),SB,Solomon Islands,SLB,2015,21.8885316184352,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2021,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2020,26.3605317690567,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2019,25.4747027130424,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2018,24.5657761341537,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2017,23.6940431026238,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2016,22.7832546944241,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SO,Somalia,SOM,2015,21.9401058437211,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2021,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2020,48.4728478513548,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2019,47.8835494481036,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2018,47.2674203892539,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2017,46.6916791004789,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2016,46.511201971824,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ZA,South Africa,ZAF,2015,46.061301304932,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2021,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2020,16.7838637190828,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2019,16.5329482695868,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2018,16.4501273875271,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2017,16.8661497317741,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2016,17.5115993860079,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),SS,South Sudan,SSD,2015,17.714460462393,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2021,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2020,94.815383748924,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2019,94.3508089023978,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2018,93.6697920792501,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2017,93.2709101549633,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2016,93.0492629572988,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),ES,Spain,ESP,2015,92.9526859210545,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2021,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2020,354.332363401229,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2019,352.431694638296,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2018,350.284495021337,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2017,347.48377037791,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2016,346.169906128318,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LK,Sri Lanka,LKA,2015,344.735220461118,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2021,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2020,183.238461538462,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2019,183.507692307692,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2018,183.696153846154,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2017,183.788461538462,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2016,183.8,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),KN,St. Kitts and Nevis,KNA,2015,183.807692307692,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2022,NA,,,0,2023-08-31
37,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2020,293.831147540984,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2019,292.759016393443,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2018,291.619672131148,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2017,290.431147540984,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2016,289.201639344262,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),LC,St. Lucia,LCA,2015,287.906557377049,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2022,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2020,651.06,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2019,662.42,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2018,677.04,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2017,689.92,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2016,696.22,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),MF,St. Martin (French part),MAF,2015,700.4,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2022,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2020,268.28717948718,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2019,269.035897435897,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2018,269.951282051282,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2017,270.638461538462,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2016,271.7,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),VC,St. Vincent and the Grenadines,VCT,2015,273.030769230769,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2022,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2020,23.7904100642398,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2019,23.1435187366167,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2018,22.4834362955032,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2017,21.7772098501071,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2016,21.0798549250535,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SD,Sudan,SDN,2015,20.4342494646681,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2022,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2020,3.89144230769231,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2019,3.84808333333333,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2018,3.80586538461538,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2017,3.76640384615385,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2016,3.72726282051282,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SR,Suriname,SUR,2015,3.68894230769231,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2022,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2020,25.4207233696844,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2019,25.2376654802124,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2018,24.9814588688378,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2017,24.6929419766692,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2016,24.362449750883,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),SE,Sweden,SWE,2015,24.0582617728817,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2022,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2021,NA,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2020,218.599059672745,,,0,2023-08-31
38,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2019,217.007629561978,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2018,215.465192227053,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2017,213.883833978261,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2016,211.897247775143,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),CH,Switzerland,CHE,2015,209.59585261981,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2022,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2021,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2020,113.122011653869,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2019,109.449714099003,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2018,105.284882644448,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2017,103.378385884659,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2016,103.274258018842,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),SY,Syrian Arab Republic,SYR,2015,104.586276752165,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2022,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2021,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2020,68.7600475538583,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2019,67.2743209164925,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2018,65.7693781972765,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2017,64.3095684127099,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2016,62.8670509402695,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TJ,Tajikistan,TJK,2015,61.416982491534,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2022,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2021,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2020,69.6596500338677,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2019,67.5915319485211,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2018,65.5796376157146,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2017,63.5211469857756,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2016,61.4154459245879,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TZ,Tanzania,TZA,2015,59.3168017611199,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2022,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2021,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2020,139.90421421441,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2019,139.57557008358,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2018,139.223320088473,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2017,138.773908277711,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2016,138.2039910744,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TH,Thailand,THA,2015,137.592039382254,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2022,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2021,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2020,87.4240080699395,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2019,86.1088096839274,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2018,84.8584398117014,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2017,83.6069266980498,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2016,82.3511768661735,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TL,Timor-Leste,TLS,2015,81.0903160726294,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2022,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2021,NA,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2020,155.223018937305,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2019,151.555322669608,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2018,147.944088986946,,,0,2023-08-31
39,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2017,144.379389593675,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2016,140.859606545321,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TG,Togo,TGO,2015,137.400790586505,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2022,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2021,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2020,146.186111111111,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2019,145.765277777778,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2018,146.041666666667,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2017,146.409722222222,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2016,146.815277777778,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TO,Tonga,TON,2015,147.391666666667,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2022,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2021,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2020,295.935087719298,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2019,296.287524366472,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2018,293.31559454191,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2017,288.227485380117,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2016,286.41910331384,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TT,Trinidad and Tobago,TTO,2015,284.634892787524,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2022,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2021,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2020,78.2809152935118,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2019,77.5573764160659,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2018,76.8089662718847,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2017,76.0262808959835,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2016,75.2167031410917,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TN,Tunisia,TUN,2015,74.3935311534501,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TR,Turkiye,TUR,2022,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TR,Turkiye,TUR,2021,NA,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TR,Turkiye,TUR,2020,109.31931967309,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TR,Turkiye,TUR,2019,108.469893325364,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TR,Turkiye,TUR,2018,107.596252744825,,,0,2023-08-31
40,EN.POP.DNST,Population density (people per sq. km of land area),TR,Turkiye,TUR,2017,106.661416524824,,,0,2023-08-31
